Customer Name,Date,Orders
Froneri,2023-10-16 00:00:00,9
GBFOODS,2023-10-16 00:00:00,25
GLACES THIRIET,2023-10-16 00:00:00,0
GREEN ISLE FOODS,2023-10-16 00:00:00,0
HALEON,2023-10-16 00:00:00,102
Herta,2023-10-16 00:00:00,0
HEWLETT PACKARD,2023-10-16 00:00:00,15
Horizon Pharma Ireland Ltd,2023-10-16 00:00:00,0
HOVIS LTD,2023-10-16 00:00:00,1
INTERFLEX GROUP INC,2023-10-16 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2023-10-16 00:00:00,0
JDE,2023-10-16 00:00:00,83
KELLOGG COMPANY,2023-10-16 00:00:00,30
KERRY INC,2023-10-16 00:00:00,4
KIBAR GROUP,2023-10-16 00:00:00,0
LACTALIS,2023-10-16 00:00:00,2
LOREAL,2023-10-16 00:00:00,0
LVMH,2023-10-16 00:00:00,19
MACKLE PET FOODS,2023-10-16 00:00:00,0
"MARS, INC.",2023-10-16 00:00:00,225
MAZDA,2023-10-16 00:00:00,0
MCCAIN FOODS,2023-10-16 00:00:00,6
MERCADONA,2023-10-16 00:00:00,0
MILLER/COORS,2023-10-16 00:00:00,0
"ModernaTX, Inc.",2023-10-16 00:00:00,9
MONDELEZ,2023-10-16 00:00:00,160
MONDI PACKAGING,2023-10-16 00:00:00,0
MOUSLINE,2023-10-16 00:00:00,6
NATIONAL PKG CORPORATION LTD,2023-10-16 00:00:00,0
NESTLE,2023-10-16 00:00:00,286
NISSAN,2023-10-16 00:00:00,0
ORKLA,2023-10-16 00:00:00,14
PAPERWORKS INDUSTRIES,2023-10-16 00:00:00,0
Papier-Mettler,2023-10-16 00:00:00,0
PAUL PAULET,2023-10-16 00:00:00,0
PEPSICO,2023-10-16 00:00:00,0
PHILIPS,2023-10-16 00:00:00,24
PILGRIMS PRIDE CORP,2023-10-16 00:00:00,6
POKON NATURADO B.V.,2023-10-16 00:00:00,0
PROCTER & GAMBLE,2023-10-16 00:00:00,199
RECKITT BENCKISER IN,2023-10-16 00:00:00,36
RÉMY COINTREAU,2023-10-16 00:00:00,15
RENAULT,2023-10-16 00:00:00,0
RKW,2023-10-16 00:00:00,0
RKW France Castelletta,2023-10-16 00:00:00,0
ROBERTS MART & CO LTD,2023-10-16 00:00:00,0
ROYAL CANIN,2023-10-16 00:00:00,22
SAICA PACK,2023-10-16 00:00:00,46
SCA HEALTHCARE,2023-10-16 00:00:00,0
SIGNIFY,2023-10-16 00:00:00,27
SIVA PLASTICS,2023-10-16 00:00:00,0
SKYMARK SCUNTHORPE,2023-10-16 00:00:00,0
SMURFIT,2023-10-16 00:00:00,10
ST. JOHN PACKAGING UK LTD.,2023-10-16 00:00:00,2
STARBUCKS COFFEE CO,2023-10-16 00:00:00,6
STEMPHER BV,2023-10-16 00:00:00,2
SYNPAC LIMITED,2023-10-16 00:00:00,1
TAKEDA EU,2023-10-16 00:00:00,31
TETRA PAK,2023-10-16 00:00:00,102
Tevalis Limited,2023-10-16 00:00:00,0
TRANSCONTINENTAL INC.,2023-10-16 00:00:00,0
UFLEX LIMITED,2023-10-16 00:00:00,0
ULTIMATE PACKAGING LTD,2023-10-16 00:00:00,0
UNILEVER,2023-10-16 00:00:00,28
WAITROSE LIMITED,2023-10-16 00:00:00,33
WELL,2023-10-16 00:00:00,0
WM MORRISON SUPERMARKETS PLC,2023-10-16 00:00:00,10
2 SISTERS FOOD GROUP,2023-10-09 00:00:00,2
3M,2023-10-09 00:00:00,0
AIMIA FOODS LTD,2023-10-09 00:00:00,0
ALLIED BAKERIES,2023-10-09 00:00:00,4
AMCOR,2023-10-09 00:00:00,19
ARROW FILM CONVERTORS LTD,2023-10-09 00:00:00,0
ASPLA,2023-10-09 00:00:00,0
ASTRA ZENECA,2023-10-09 00:00:00,58
ATTINDAS,2023-10-09 00:00:00,0
BEIERSDORF INCORPORATED,2023-10-09 00:00:00,401
BEMIS ELSHAM LTD,2023-10-09 00:00:00,3
BISCHOF & KLEIN,2023-10-09 00:00:00,0
BORAN MOPACK,2023-10-09 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2023-10-09 00:00:00,0
BRAYFORD PLASTICS LTD,2023-10-09 00:00:00,0
BRITISH POLYTHENE IND PLC,2023-10-09 00:00:00,8
CARAMBAR & CO SAS,2023-10-09 00:00:00,38
COCA COLA,2023-10-09 00:00:00,129
Covis Pharma GmbH,2023-10-09 00:00:00,7
DANONE,2023-10-09 00:00:00,73
DS SMITH,2023-10-09 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2023-10-09 00:00:00,0
EMERGENT,2023-10-09 00:00:00,0
EMSUR MADRID,2023-10-09 00:00:00,0
EUGENE PERMA,2023-10-09 00:00:00,0
EUROFLEX,2023-10-09 00:00:00,0
Euroscatola,2023-10-09 00:00:00,0
EVERGREEN,2023-10-09 00:00:00,6
EVERRIS LIMITED,2023-10-09 00:00:00,0
EYEVANCE PHARMACEUTICALS,2023-10-09 00:00:00,0
FLEXOPLAST,2023-10-09 00:00:00,0
FOUR04 PACKAGING LTD,2023-10-09 00:00:00,0
FRANPRIX,2023-10-09 00:00:00,0
FRIGEMO,2023-10-09 00:00:00,0
Froneri,2023-10-09 00:00:00,3
GBFOODS,2023-10-09 00:00:00,17
GLACES THIRIET,2023-10-09 00:00:00,3
GREEN ISLE FOODS,2023-10-09 00:00:00,0
HALEON,2023-10-09 00:00:00,95
Herta,2023-10-09 00:00:00,0
HEWLETT PACKARD,2023-10-09 00:00:00,0
Horizon Pharma Ireland Ltd,2023-10-09 00:00:00,2
HOVIS LTD,2023-10-09 00:00:00,1
INTERFLEX GROUP INC,2023-10-09 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2023-10-09 00:00:00,0
JDE,2023-10-09 00:00:00,49
KELLOGG COMPANY,2023-10-09 00:00:00,33
KERRY INC,2023-10-09 00:00:00,0
KIBAR GROUP,2023-10-09 00:00:00,0
LACTALIS,2023-10-09 00:00:00,1
LOREAL,2023-10-09 00:00:00,0
LVMH,2023-10-09 00:00:00,9
MACKLE PET FOODS,2023-10-09 00:00:00,0
"MARS, INC.",2023-10-09 00:00:00,235
MAZDA,2023-10-09 00:00:00,0
MCCAIN FOODS,2023-10-09 00:00:00,4
MERCADONA,2023-10-09 00:00:00,1
MILLER/COORS,2023-10-09 00:00:00,6
"ModernaTX, Inc.",2023-10-09 00:00:00,2
MONDELEZ,2023-10-09 00:00:00,95
MONDI PACKAGING,2023-10-09 00:00:00,0
MOUSLINE,2023-10-09 00:00:00,0
NATIONAL PKG CORPORATION LTD,2023-10-09 00:00:00,0
NESTLE,2023-10-09 00:00:00,457
NISSAN,2023-10-09 00:00:00,0
ORKLA,2023-10-09 00:00:00,50
PAPERWORKS INDUSTRIES,2023-10-09 00:00:00,0
Papier-Mettler,2023-10-09 00:00:00,0
PAUL PAULET,2023-10-09 00:00:00,0
PEPSICO,2023-10-09 00:00:00,0
PHILIPS,2023-10-09 00:00:00,14
PILGRIMS PRIDE CORP,2023-10-09 00:00:00,2
POKON NATURADO B.V.,2023-10-09 00:00:00,0
PROCTER & GAMBLE,2023-10-09 00:00:00,177
RECKITT BENCKISER IN,2023-10-09 00:00:00,44
RÉMY COINTREAU,2023-10-09 00:00:00,6
RENAULT,2023-10-09 00:00:00,0
RKW,2023-10-09 00:00:00,0
RKW France Castelletta,2023-10-09 00:00:00,0
ROBERTS MART & CO LTD,2023-10-09 00:00:00,0
ROYAL CANIN,2023-10-09 00:00:00,13
SAICA PACK,2023-10-09 00:00:00,34
SCA HEALTHCARE,2023-10-09 00:00:00,2
SIGNIFY,2023-10-09 00:00:00,112
SIVA PLASTICS,2023-10-09 00:00:00,0
SKYMARK SCUNTHORPE,2023-10-09 00:00:00,0
SMURFIT,2023-10-09 00:00:00,16
ST. JOHN PACKAGING UK LTD.,2023-10-09 00:00:00,0
STARBUCKS COFFEE CO,2023-10-09 00:00:00,5
STEMPHER BV,2023-10-09 00:00:00,0
SYNPAC LIMITED,2023-10-09 00:00:00,0
TAKEDA EU,2023-10-09 00:00:00,27
TETRA PAK,2023-10-09 00:00:00,63
Tevalis Limited,2023-10-09 00:00:00,0
TRANSCONTINENTAL INC.,2023-10-09 00:00:00,0
UFLEX LIMITED,2023-10-09 00:00:00,0
ULTIMATE PACKAGING LTD,2023-10-09 00:00:00,1
UNILEVER,2023-10-09 00:00:00,15
WAITROSE LIMITED,2023-10-09 00:00:00,23
WELL,2023-10-09 00:00:00,29
WM MORRISON SUPERMARKETS PLC,2023-10-09 00:00:00,2
2 SISTERS FOOD GROUP,2023-10-02 00:00:00,1
3M,2023-10-02 00:00:00,0
AIMIA FOODS LTD,2023-10-02 00:00:00,0
ALLIED BAKERIES,2023-10-02 00:00:00,18
AMCOR,2023-10-02 00:00:00,33
ARROW FILM CONVERTORS LTD,2023-10-02 00:00:00,0
ASPLA,2023-10-02 00:00:00,0
ASTRA ZENECA,2023-10-02 00:00:00,67
ATTINDAS,2023-10-02 00:00:00,0
BEIERSDORF INCORPORATED,2023-10-02 00:00:00,170
BEMIS ELSHAM LTD,2023-10-02 00:00:00,0
BISCHOF & KLEIN,2023-10-02 00:00:00,0
BORAN MOPACK,2023-10-02 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2023-10-02 00:00:00,0
BRAYFORD PLASTICS LTD,2023-10-02 00:00:00,0
BRITISH POLYTHENE IND PLC,2023-10-02 00:00:00,1
CARAMBAR & CO SAS,2023-10-02 00:00:00,11
COCA COLA,2023-10-02 00:00:00,179
Covis Pharma GmbH,2023-10-02 00:00:00,4
DANONE,2023-10-02 00:00:00,109
DS SMITH,2023-10-02 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2023-10-02 00:00:00,0
EMERGENT,2023-10-02 00:00:00,0
EMSUR MADRID,2023-10-02 00:00:00,0
EUGENE PERMA,2023-10-02 00:00:00,0
EUROFLEX,2023-10-02 00:00:00,0
Euroscatola,2023-10-02 00:00:00,0
EVERGREEN,2023-10-02 00:00:00,24
EVERRIS LIMITED,2023-10-02 00:00:00,0
EYEVANCE PHARMACEUTICALS,2023-10-02 00:00:00,0
FLEXOPLAST,2023-10-02 00:00:00,0
FOUR04 PACKAGING LTD,2023-10-02 00:00:00,0
FRANPRIX,2023-10-02 00:00:00,0
FRIGEMO,2023-10-02 00:00:00,0
Froneri,2023-10-02 00:00:00,6
GBFOODS,2023-10-02 00:00:00,17
GLACES THIRIET,2023-10-02 00:00:00,1
GREEN ISLE FOODS,2023-10-02 00:00:00,0
HALEON,2023-10-02 00:00:00,58
Herta,2023-10-02 00:00:00,0
HEWLETT PACKARD,2023-10-02 00:00:00,22
Horizon Pharma Ireland Ltd,2023-10-02 00:00:00,0
HOVIS LTD,2023-10-02 00:00:00,6
INTERFLEX GROUP INC,2023-10-02 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2023-10-02 00:00:00,0
JDE,2023-10-02 00:00:00,36
KELLOGG COMPANY,2023-10-02 00:00:00,35
KERRY INC,2023-10-02 00:00:00,3
KIBAR GROUP,2023-10-02 00:00:00,0
LACTALIS,2023-10-02 00:00:00,1
LOREAL,2023-10-02 00:00:00,0
LVMH,2023-10-02 00:00:00,21
MACKLE PET FOODS,2023-10-02 00:00:00,0
"MARS, INC.",2023-10-02 00:00:00,242
MAZDA,2023-10-02 00:00:00,0
MCCAIN FOODS,2023-10-02 00:00:00,0
MERCADONA,2023-10-02 00:00:00,0
MILLER/COORS,2023-10-02 00:00:00,6
"ModernaTX, Inc.",2023-10-02 00:00:00,20
MONDELEZ,2023-10-02 00:00:00,97
MONDI PACKAGING,2023-10-02 00:00:00,0
MOUSLINE,2023-10-02 00:00:00,11
NATIONAL PKG CORPORATION LTD,2023-10-02 00:00:00,0
NESTLE,2023-10-02 00:00:00,88
NISSAN,2023-10-02 00:00:00,0
ORKLA,2023-10-02 00:00:00,25
PAPERWORKS INDUSTRIES,2023-10-02 00:00:00,0
Papier-Mettler,2023-10-02 00:00:00,0
PAUL PAULET,2023-10-02 00:00:00,0
PEPSICO,2023-10-02 00:00:00,0
PHILIPS,2023-10-02 00:00:00,26
PILGRIMS PRIDE CORP,2023-10-02 00:00:00,1
POKON NATURADO B.V.,2023-10-02 00:00:00,0
PROCTER & GAMBLE,2023-10-02 00:00:00,199
RECKITT BENCKISER IN,2023-10-02 00:00:00,21
RÉMY COINTREAU,2023-10-02 00:00:00,39
RENAULT,2023-10-02 00:00:00,0
RKW,2023-10-02 00:00:00,0
RKW France Castelletta,2023-10-02 00:00:00,0
ROBERTS MART & CO LTD,2023-10-02 00:00:00,0
ROYAL CANIN,2023-10-02 00:00:00,29
SAICA PACK,2023-10-02 00:00:00,38
SCA HEALTHCARE,2023-10-02 00:00:00,0
SIGNIFY,2023-10-02 00:00:00,52
SIVA PLASTICS,2023-10-02 00:00:00,0
SKYMARK SCUNTHORPE,2023-10-02 00:00:00,0
SMURFIT,2023-10-02 00:00:00,10
ST. JOHN PACKAGING UK LTD.,2023-10-02 00:00:00,1
STARBUCKS COFFEE CO,2023-10-02 00:00:00,1
STEMPHER BV,2023-10-02 00:00:00,0
SYNPAC LIMITED,2023-10-02 00:00:00,1
TAKEDA EU,2023-10-02 00:00:00,21
TETRA PAK,2023-10-02 00:00:00,71
Tevalis Limited,2023-10-02 00:00:00,0
TRANSCONTINENTAL INC.,2023-10-02 00:00:00,0
UFLEX LIMITED,2023-10-02 00:00:00,0
ULTIMATE PACKAGING LTD,2023-10-02 00:00:00,0
UNILEVER,2023-10-02 00:00:00,27
WAITROSE LIMITED,2023-10-02 00:00:00,37
WELL,2023-10-02 00:00:00,0
WM MORRISON SUPERMARKETS PLC,2023-10-02 00:00:00,12
2 SISTERS FOOD GROUP,2023-09-25 00:00:00,11
3M,2023-09-25 00:00:00,2
AIMIA FOODS LTD,2023-09-25 00:00:00,0
ALLIED BAKERIES,2023-09-25 00:00:00,4
AMCOR,2023-09-25 00:00:00,50
ARROW FILM CONVERTORS LTD,2023-09-25 00:00:00,0
ASPLA,2023-09-25 00:00:00,0
ASTRA ZENECA,2023-09-25 00:00:00,46
ATTINDAS,2023-09-25 00:00:00,0
BEIERSDORF INCORPORATED,2023-09-25 00:00:00,26
BEMIS ELSHAM LTD,2023-09-25 00:00:00,0
BISCHOF & KLEIN,2023-09-25 00:00:00,0
BORAN MOPACK,2023-09-25 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2023-09-25 00:00:00,0
BRAYFORD PLASTICS LTD,2023-09-25 00:00:00,1
BRITISH POLYTHENE IND PLC,2023-09-25 00:00:00,3
CARAMBAR & CO SAS,2023-09-25 00:00:00,3
COCA COLA,2023-09-25 00:00:00,186
Covis Pharma GmbH,2023-09-25 00:00:00,6
DANONE,2023-09-25 00:00:00,29
DS SMITH,2023-09-25 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2023-09-25 00:00:00,0
EMERGENT,2023-09-25 00:00:00,0
EMSUR MADRID,2023-09-25 00:00:00,0
EUGENE PERMA,2023-09-25 00:00:00,0
EUROFLEX,2023-09-25 00:00:00,0
Euroscatola,2023-09-25 00:00:00,0
EVERGREEN,2023-09-25 00:00:00,36
EVERRIS LIMITED,2023-09-25 00:00:00,1
EYEVANCE PHARMACEUTICALS,2023-09-25 00:00:00,0
FLEXOPLAST,2023-09-25 00:00:00,0
FOUR04 PACKAGING LTD,2023-09-25 00:00:00,1
FRANPRIX,2023-09-25 00:00:00,0
FRIGEMO,2023-09-25 00:00:00,0
Froneri,2023-09-25 00:00:00,2
GBFOODS,2023-09-25 00:00:00,8
GLACES THIRIET,2023-09-25 00:00:00,0
GREEN ISLE FOODS,2023-09-25 00:00:00,0
HALEON,2023-09-25 00:00:00,180
Herta,2023-09-25 00:00:00,0
HEWLETT PACKARD,2023-09-25 00:00:00,0
Horizon Pharma Ireland Ltd,2023-09-25 00:00:00,0
HOVIS LTD,2023-09-25 00:00:00,15
INTERFLEX GROUP INC,2023-09-25 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2023-09-25 00:00:00,0
JDE,2023-09-25 00:00:00,33
KELLOGG COMPANY,2023-09-25 00:00:00,28
KERRY INC,2023-09-25 00:00:00,5
KIBAR GROUP,2023-09-25 00:00:00,0
LACTALIS,2023-09-25 00:00:00,9
LOREAL,2023-09-25 00:00:00,0
LVMH,2023-09-25 00:00:00,28
MACKLE PET FOODS,2023-09-25 00:00:00,0
"MARS, INC.",2023-09-25 00:00:00,282
MAZDA,2023-09-25 00:00:00,1
MCCAIN FOODS,2023-09-25 00:00:00,4
MERCADONA,2023-09-25 00:00:00,1
MILLER/COORS,2023-09-25 00:00:00,1
"ModernaTX, Inc.",2023-09-25 00:00:00,6
MONDELEZ,2023-09-25 00:00:00,87
MONDI PACKAGING,2023-09-25 00:00:00,0
MOUSLINE,2023-09-25 00:00:00,0
NATIONAL PKG CORPORATION LTD,2023-09-25 00:00:00,0
NESTLE,2023-09-25 00:00:00,153
NISSAN,2023-09-25 00:00:00,0
ORKLA,2023-09-25 00:00:00,49
PAPERWORKS INDUSTRIES,2023-09-25 00:00:00,0
Papier-Mettler,2023-09-25 00:00:00,0
PAUL PAULET,2023-09-25 00:00:00,0
PEPSICO,2023-09-25 00:00:00,0
PHILIPS,2023-09-25 00:00:00,25
PILGRIMS PRIDE CORP,2023-09-25 00:00:00,0
POKON NATURADO B.V.,2023-09-25 00:00:00,0
PROCTER & GAMBLE,2023-09-25 00:00:00,205
RECKITT BENCKISER IN,2023-09-25 00:00:00,34
RÉMY COINTREAU,2023-09-25 00:00:00,23
RENAULT,2023-09-25 00:00:00,1
RKW,2023-09-25 00:00:00,0
RKW France Castelletta,2023-09-25 00:00:00,0
ROBERTS MART & CO LTD,2023-09-25 00:00:00,0
ROYAL CANIN,2023-09-25 00:00:00,5
SAICA PACK,2023-09-25 00:00:00,25
SCA HEALTHCARE,2023-09-25 00:00:00,0
SIGNIFY,2023-09-25 00:00:00,55
SIVA PLASTICS,2023-09-25 00:00:00,0
SKYMARK SCUNTHORPE,2023-09-25 00:00:00,0
SMURFIT,2023-09-25 00:00:00,14
ST. JOHN PACKAGING UK LTD.,2023-09-25 00:00:00,2
STARBUCKS COFFEE CO,2023-09-25 00:00:00,2
STEMPHER BV,2023-09-25 00:00:00,1
SYNPAC LIMITED,2023-09-25 00:00:00,0
TAKEDA EU,2023-09-25 00:00:00,22
TETRA PAK,2023-09-25 00:00:00,38
Tevalis Limited,2023-09-25 00:00:00,1
TRANSCONTINENTAL INC.,2023-09-25 00:00:00,0
UFLEX LIMITED,2023-09-25 00:00:00,0
ULTIMATE PACKAGING LTD,2023-09-25 00:00:00,1
UNILEVER,2023-09-25 00:00:00,9
WAITROSE LIMITED,2023-09-25 00:00:00,44
WELL,2023-09-25 00:00:00,1
WM MORRISON SUPERMARKETS PLC,2023-09-25 00:00:00,39
2 SISTERS FOOD GROUP,2023-09-18 00:00:00,0
3M,2023-09-18 00:00:00,8
AIMIA FOODS LTD,2023-09-18 00:00:00,0
ALLIED BAKERIES,2023-09-18 00:00:00,7
AMCOR,2023-09-18 00:00:00,49
ARROW FILM CONVERTORS LTD,2023-09-18 00:00:00,0
ASPLA,2023-09-18 00:00:00,0
ASTRA ZENECA,2023-09-18 00:00:00,55
ATTINDAS,2023-09-18 00:00:00,0
BEIERSDORF INCORPORATED,2023-09-18 00:00:00,55
BEMIS ELSHAM LTD,2023-09-18 00:00:00,0
BISCHOF & KLEIN,2023-09-18 00:00:00,0
BORAN MOPACK,2023-09-18 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2023-09-18 00:00:00,0
BRAYFORD PLASTICS LTD,2023-09-18 00:00:00,0
BRITISH POLYTHENE IND PLC,2023-09-18 00:00:00,6
CARAMBAR & CO SAS,2023-09-18 00:00:00,6
COCA COLA,2023-09-18 00:00:00,191
Covis Pharma GmbH,2023-09-18 00:00:00,0
DANONE,2023-09-18 00:00:00,51
DS SMITH,2023-09-18 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2023-09-18 00:00:00,0
EMERGENT,2023-09-18 00:00:00,0
EMSUR MADRID,2023-09-18 00:00:00,0
EUGENE PERMA,2023-09-18 00:00:00,0
EUROFLEX,2023-09-18 00:00:00,0
Euroscatola,2023-09-18 00:00:00,0
EVERGREEN,2023-09-18 00:00:00,27
EVERRIS LIMITED,2023-09-18 00:00:00,0
EYEVANCE PHARMACEUTICALS,2023-09-18 00:00:00,0
FLEXOPLAST,2023-09-18 00:00:00,0
FOUR04 PACKAGING LTD,2023-09-18 00:00:00,0
FRANPRIX,2023-09-18 00:00:00,0
FRIGEMO,2023-09-18 00:00:00,0
Froneri,2023-09-18 00:00:00,7
GBFOODS,2023-09-18 00:00:00,17
GLACES THIRIET,2023-09-18 00:00:00,2
GREEN ISLE FOODS,2023-09-18 00:00:00,0
HALEON,2023-09-18 00:00:00,94
Herta,2023-09-18 00:00:00,0
HEWLETT PACKARD,2023-09-18 00:00:00,0
Horizon Pharma Ireland Ltd,2023-09-18 00:00:00,0
HOVIS LTD,2023-09-18 00:00:00,5
INTERFLEX GROUP INC,2023-09-18 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2023-09-18 00:00:00,0
JDE,2023-09-18 00:00:00,96
KELLOGG COMPANY,2023-09-18 00:00:00,27
KERRY INC,2023-09-18 00:00:00,2
KIBAR GROUP,2023-09-18 00:00:00,0
LACTALIS,2023-09-18 00:00:00,7
LOREAL,2023-09-18 00:00:00,0
LVMH,2023-09-18 00:00:00,23
MACKLE PET FOODS,2023-09-18 00:00:00,0
"MARS, INC.",2023-09-18 00:00:00,142
MAZDA,2023-09-18 00:00:00,0
MCCAIN FOODS,2023-09-18 00:00:00,1
MERCADONA,2023-09-18 00:00:00,3
MILLER/COORS,2023-09-18 00:00:00,1
"ModernaTX, Inc.",2023-09-18 00:00:00,6
MONDELEZ,2023-09-18 00:00:00,151
MONDI PACKAGING,2023-09-18 00:00:00,0
MOUSLINE,2023-09-18 00:00:00,0
NATIONAL PKG CORPORATION LTD,2023-09-18 00:00:00,0
NESTLE,2023-09-18 00:00:00,298
NISSAN,2023-09-18 00:00:00,0
ORKLA,2023-09-18 00:00:00,34
PAPERWORKS INDUSTRIES,2023-09-18 00:00:00,0
Papier-Mettler,2023-09-18 00:00:00,0
PAUL PAULET,2023-09-18 00:00:00,16
PEPSICO,2023-09-18 00:00:00,0
PHILIPS,2023-09-18 00:00:00,18
PILGRIMS PRIDE CORP,2023-09-18 00:00:00,3
POKON NATURADO B.V.,2023-09-18 00:00:00,0
PROCTER & GAMBLE,2023-09-18 00:00:00,237
RECKITT BENCKISER IN,2023-09-18 00:00:00,40
RÉMY COINTREAU,2023-09-18 00:00:00,6
RENAULT,2023-09-18 00:00:00,0
RKW,2023-09-18 00:00:00,0
RKW France Castelletta,2023-09-18 00:00:00,0
ROBERTS MART & CO LTD,2023-09-18 00:00:00,1
ROYAL CANIN,2023-09-18 00:00:00,10
SAICA PACK,2023-09-18 00:00:00,35
SCA HEALTHCARE,2023-09-18 00:00:00,2
SIGNIFY,2023-09-18 00:00:00,92
SIVA PLASTICS,2023-09-18 00:00:00,0
SKYMARK SCUNTHORPE,2023-09-18 00:00:00,0
SMURFIT,2023-09-18 00:00:00,19
ST. JOHN PACKAGING UK LTD.,2023-09-18 00:00:00,1
STARBUCKS COFFEE CO,2023-09-18 00:00:00,4
STEMPHER BV,2023-09-18 00:00:00,0
SYNPAC LIMITED,2023-09-18 00:00:00,1
TAKEDA EU,2023-09-18 00:00:00,15
TETRA PAK,2023-09-18 00:00:00,119
Tevalis Limited,2023-09-18 00:00:00,0
TRANSCONTINENTAL INC.,2023-09-18 00:00:00,0
UFLEX LIMITED,2023-09-18 00:00:00,0
ULTIMATE PACKAGING LTD,2023-09-18 00:00:00,0
UNILEVER,2023-09-18 00:00:00,19
WAITROSE LIMITED,2023-09-18 00:00:00,45
WELL,2023-09-18 00:00:00,0
WM MORRISON SUPERMARKETS PLC,2023-09-18 00:00:00,56
2 SISTERS FOOD GROUP,2023-09-11 00:00:00,2
3M,2023-09-11 00:00:00,0
AIMIA FOODS LTD,2023-09-11 00:00:00,0
ALLIED BAKERIES,2023-09-11 00:00:00,5
AMCOR,2023-09-11 00:00:00,53
ARROW FILM CONVERTORS LTD,2023-09-11 00:00:00,0
ASPLA,2023-09-11 00:00:00,0
ASTRA ZENECA,2023-09-11 00:00:00,66
ATTINDAS,2023-09-11 00:00:00,0
BEIERSDORF INCORPORATED,2023-09-11 00:00:00,109
BEMIS ELSHAM LTD,2023-09-11 00:00:00,0
BISCHOF & KLEIN,2023-09-11 00:00:00,0
BORAN MOPACK,2023-09-11 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2023-09-11 00:00:00,0
BRAYFORD PLASTICS LTD,2023-09-11 00:00:00,1
BRITISH POLYTHENE IND PLC,2023-09-11 00:00:00,0
CARAMBAR & CO SAS,2023-09-11 00:00:00,9
COCA COLA,2023-09-11 00:00:00,174
Covis Pharma GmbH,2023-09-11 00:00:00,0
DANONE,2023-09-11 00:00:00,66
DS SMITH,2023-09-11 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2023-09-11 00:00:00,0
EMERGENT,2023-09-11 00:00:00,0
EMSUR MADRID,2023-09-11 00:00:00,0
EUGENE PERMA,2023-09-11 00:00:00,0
EUROFLEX,2023-09-11 00:00:00,0
Euroscatola,2023-09-11 00:00:00,0
EVERGREEN,2023-09-11 00:00:00,33
EVERRIS LIMITED,2023-09-11 00:00:00,0
EYEVANCE PHARMACEUTICALS,2023-09-11 00:00:00,0
FLEXOPLAST,2023-09-11 00:00:00,0
FOUR04 PACKAGING LTD,2023-09-11 00:00:00,1
FRANPRIX,2023-09-11 00:00:00,0
FRIGEMO,2023-09-11 00:00:00,0
Froneri,2023-09-11 00:00:00,9
GBFOODS,2023-09-11 00:00:00,5
GLACES THIRIET,2023-09-11 00:00:00,0
GREEN ISLE FOODS,2023-09-11 00:00:00,0
HALEON,2023-09-11 00:00:00,143
Herta,2023-09-11 00:00:00,5
HEWLETT PACKARD,2023-09-11 00:00:00,7
Horizon Pharma Ireland Ltd,2023-09-11 00:00:00,2
HOVIS LTD,2023-09-11 00:00:00,1
INTERFLEX GROUP INC,2023-09-11 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2023-09-11 00:00:00,0
JDE,2023-09-11 00:00:00,117
KELLOGG COMPANY,2023-09-11 00:00:00,21
KERRY INC,2023-09-11 00:00:00,7
KIBAR GROUP,2023-09-11 00:00:00,0
LACTALIS,2023-09-11 00:00:00,5
LOREAL,2023-09-11 00:00:00,0
LVMH,2023-09-11 00:00:00,11
MACKLE PET FOODS,2023-09-11 00:00:00,0
"MARS, INC.",2023-09-11 00:00:00,236
MAZDA,2023-09-11 00:00:00,1
MCCAIN FOODS,2023-09-11 00:00:00,5
MERCADONA,2023-09-11 00:00:00,2
MILLER/COORS,2023-09-11 00:00:00,3
"ModernaTX, Inc.",2023-09-11 00:00:00,25
MONDELEZ,2023-09-11 00:00:00,93
MONDI PACKAGING,2023-09-11 00:00:00,0
MOUSLINE,2023-09-11 00:00:00,0
NATIONAL PKG CORPORATION LTD,2023-09-11 00:00:00,0
NESTLE,2023-09-11 00:00:00,242
NISSAN,2023-09-11 00:00:00,0
ORKLA,2023-09-11 00:00:00,32
PAPERWORKS INDUSTRIES,2023-09-11 00:00:00,0
Papier-Mettler,2023-09-11 00:00:00,0
PAUL PAULET,2023-09-11 00:00:00,0
PEPSICO,2023-09-11 00:00:00,0
PHILIPS,2023-09-11 00:00:00,157
PILGRIMS PRIDE CORP,2023-09-11 00:00:00,1
POKON NATURADO B.V.,2023-09-11 00:00:00,0
